Id,date,org,tld,ccs,bcced,mail_type,images,urls,salutations,designation,chars_in_subject,chars_in_body,label
8577,"Wed, 29 Jul 2015 00:00:48 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,9,54,0,0,79,80458,1
8578,"Wed, 16 May 2018 17:40:44 +0000",amazon,in,0,0,multipart/alternative,3,37,0,1,76,19577,1
8579,"Thu, 12 Apr 2018 20:23:45 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,86,1,0,55,32812,1
8580,"Sat, 13 Sep 2014 06:51:25 +0000",youtube,com,0,0,multipart/alternative,26,92,0,0,102,64615,1
8581,"Fri, 12 Aug 2016 10:04:25 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,36,3495,0
8582,"Sat, 27 Oct 2018 06:32:22 +0000",amazon,in,0,0,multipart/alternative,26,203,1,0,48,89950,1
8583,"Thu, 11 Feb 2016 09:17:32 +0530",iiitd,ac.in,1,0,multipart/alternative,0,4,1,0,22,6165,0
8584,"Sun, 11 Dec 2016 08:15:12 +0000",,,0,0,multipart/alternative,2,14,0,0,51,17091,0
8585,"Mon, 8 Aug 2016 23:56:44 +0530",iiitd,ac.in,0,0,multipart/related,0,19,0,0,21,425894,0
8586,"Wed, 24 May 2017 14:43:18 +0000",redwolf,in,0,0,multipart/alternative,2,19,0,0,29,4571,1
8587,"Thu, 26 Apr 2018 14:04:01 +0000",amazon,in,0,0,multipart/alternative,5,38,1,0,39,21151,1
8588,"Thu, 3 Mar 2016 10:47:20 +0530",iiitd,ac.in,2,0,multipart/alternative,0,1,1,1,57,37165,0
8589,"Mon, 29 Aug 2016 09:39:19 -0000",shop,sdconnect.in,0,0,multipart/alternative,11,77,0,0,48,15935,1
8590,"Mon, 3 Apr 2017 11:03:41 +0530",iiitd,ac.in,2,0,multipart/alternative,0,8,1,0,58,5921,0
8591,"Sat, 16 Dec 2017 00:09:33 +0000",amazon,in,0,0,multipart/alternative,8,120,0,0,33,54718,1
8592,"Fri, 28 Apr 2017 04:30:11 +0000 (UTC)",researchgatemail,net,0,0,multipart/alternative,2,18,0,1,51,17446,1
8593,"Wed, 22 Mar 2017 07:49:58 +0000",hackerearth,com,0,0,multipart/alternative,6,21,0,0,33,13337,1
8594,"Thu, 7 Jul 2016 22:07:31 -0400 (EDT)",e,godaddy.com,0,0,text/html,1,36,0,0,19,18063,1
8595,"Wed, 8 Mar 2017 15:19:02 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,16,66,0,1,35,65204,1
8596,"Sat, 07 Jul 2018 11:27:27 +0000 (UTC)",flipkartletters,com,0,0,text/html,28,69,0,0,26,50477,1
8597,"Mon, 23 Jul 2018 11:06:02 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,2,19,0,0,60,16930,1
8598,"Tue, 29 Nov 2016 05:48:19 +0000",iiitd,ac.in,0,0,multipart/alternative,0,4,1,0,44,50151,0
8599,"Mon, 14 Sep 2015 21:45:54 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,25,1044,0
8600,"Sun, 28 Feb 2016 13:11:55 +0000",,,0,0,multipart/alternative,1,12,1,0,60,10547,0
8601,"Thu, 9 Feb 2017 07:23:51 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,45,22017,1
8602,"Tue, 16 Jul 2013 13:05:12 +0000",googlegroups,com,0,0,multipart/alternative,1,8,0,0,33,2179,0
8603,"Fri, 16 Feb 2018 11:39:48 +0000",twitter,com,0,0,multipart/alternative,11,33,0,0,57,16428,1
8604,"Sat, 05 Aug 2017 06:27:13 +0000",twitter,com,0,0,multipart/alternative,5,26,0,0,56,17740,1
8605,"Wed, 22 Aug 2018 10:44:44 -0700",email,nvidia.com,0,0,text/html,14,47,1,0,43,57033,1
8606,"Tue, 17 Oct 2017 19:14:14 -0700",e,linkedin.com,0,0,multipart/mixed,0,0,0,0,29,4,1
8607,"Fri, 10 Aug 2018 09:36:16 +0200 (CEST)",entertainment,bookmyshow.com,0,0,text/html,14,33,0,0,35,17779,1
8608,"Sun, 30 Sep 2018 00:16:15 +0530",statebankrewardz,com,0,0,text/html,3,16,0,0,32,7201,1
8609,"Sun, 28 Jan 2018 01:11:47 +0000 (UTC)",flipkartletters,com,0,0,text/html,19,81,0,0,53,75709,1
8610,"Sun, 06 Sep 2015 02:11:08 +0000 (UTC)",quora,com,0,0,multipart/alternative,1,92,1,0,66,82064,1
8611,"Tue, 27 Nov 2018 15:02:41 +0530",iiitd,ac.in,0,0,multipart/mixed,0,0,0,0,78,47958,0
8612,"Mon, 22 Aug 2016 00:37:52 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,67,4,1
8613,"Sun, 23 Jul 2017 02:53:22 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,31,4,1
8614,"Sat, 16 Dec 2017 14:19:10 +0000 (UTC)",udacity,com,0,0,multipart/alternative,15,42,0,0,54,61502,1
8615,"Mon, 07 May 2018 21:14:22 +0000",kaggle,intercom-mail.com,0,0,multipart/alternative,3,18,0,0,57,19882,1
8616,"Wed, 11 May 2016 20:21:37 +0000",kaggle,com,0,0,multipart/alternative,26,148,0,1,106,124894,1
8617,"Thu, 21 Jul 2016 21:17:10 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,32,363,0
8618,"Mon, 12 Jan 2015 07:11:04 +0000 (UTC)",quora,com,0,0,multipart/alternative,0,103,1,1,99,85077,1
8619,"Thu, 23 Aug 2018 16:08:59 +0530",thomascook,in,0,0,multipart/alternative,11,31,0,0,54,8542,1
8620,"Tue, 13 Sep 2016 06:54:23 -0700 (PDT)",quora,com,0,0,multipart/alternative,10,109,1,0,134,87674,1
8621,"Sun, 21 Feb 2016 08:52:36 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,44,330,0
8622,"Sun, 12 Aug 2018 01:23:09 +0000 (UTC)",flipkartletters,com,0,0,text/html,40,93,0,0,116,67798,1
8623,"Tue, 11 Nov 2014 16:43:19 +0000 (UTC)",quora,com,0,0,multipart/alternative,1,15,1,0,46,5086,1
8624,"Wed, 22 Aug 2018 09:22:56 +0000",amazon,in,0,0,multipart/alternative,30,174,1,0,56,84483,1
8625,"Tue, 15 Jan 2019 15:03:03 +0000",student-cs,fr,1,0,text/html,0,3,0,0,66,3081,0
8626,"Fri, 10 Oct 2014 13:02:36 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,6,20,1,0,23,29012,1
8627,"Thu, 4 May 2017 12:29:10 +0530",iiitd,ac.in,2,0,multipart/mixed,0,6,1,0,83,60769114,0
8628,"Sun, 31 Jul 2016 22:45:34 -0700",go,surveymonkey.com,0,0,text/html,27,95,0,0,23,49904,1
8629,"Thu, 06 Apr 2017 12:39:43 -0700 (PDT)",quora,com,0,0,multipart/alternative,10,103,0,1,59,94298,1
8630,"Thu, 19 May 2016 15:34:48 +0200 (CEST)",entertainment,bookmyshow.com,0,0,text/html,24,56,0,0,31,32707,1
8631,"Wed, 13 Mar 2019 17:31:05 +0530",thomascook,in,0,0,multipart/alternative,16,44,0,0,54,11896,1
8632,"Sat, 15 Apr 2017 00:51:18 +0000",youtube,com,0,0,multipart/alternative,28,105,1,1,97,84521,1
8633,"Thu, 31 Aug 2017 18:59:02 +0530",iiitd,ac.in,0,0,multipart/alternative,5,7,0,0,27,12266,0
8634,"Tue, 13 Jun 2017 17:21:43 +0000",twitter,com,0,0,multipart/alternative,15,76,0,1,36,43024,1
8635,"Fri, 10 Nov 2017 05:26:58 +0000",kotak,in,0,0,text/html,0,17,1,0,62,9065,1
8636,"Thu, 22 Jun 2017 07:00:00 -0700",mentor,com,0,0,multipart/alternative,4,16,0,0,37,6530,1
8637,"Sat, 04 Jul 2015 14:20:06 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,27576,1
8638,"Sun, 06 Aug 2017 03:02:23 +0000 (UTC)",flipkartletters,com,0,0,text/html,28,69,0,0,57,48078,1
8639,"Tue, 17 May 2016 10:09:07 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,43,2320,0
8640,"Tue, 11 Apr 2017 07:57:00 +0000",youtube,com,0,0,multipart/alternative,28,120,1,1,61,88878,1
8641,"Fri, 18 Aug 2017 14:16:34 +0000",awseducate,com,0,0,multipart/alternative,0,9,0,1,32,3963,1
8642,"Sun, 21 Aug 2016 02:05:30 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,113,4,1
8643,"Wed, 22 Feb 2017 10:15:26 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,40,8144,0
8644,"Mon, 17 Dec 2018 17:24:56 +0000",centralesupelec,fr,0,0,text/html,0,3,1,0,97,5038,0
8645,"Sat, 12 Nov 2016 12:21:32 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,29,3981,0
8646,"Wed, 1 Feb 2017 18:05:50 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,7,24,0,0,39,27135,1
8647,"Sat, 14 May 2016 09:24:49 +0000",twitter,com,0,0,multipart/alternative,18,137,0,0,145,74483,1
8648,"Mon, 5 Dec 2016 17:21:22 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,4,26,0,0,29,20787,1
8649,"Wed, 30 Jul 2014 10:05:26 +0000",mailer,last.fm,0,0,multipart/alternative,1,6,0,0,42,2946,1
8650,"Thu, 8 Sep 2016 12:15:25 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,17,59,0,1,51,67918,1
8651,"Sat, 11 Feb 2017 20:13:10 +0530",iiitd,ac.in,2,0,multipart/alternative,0,0,1,0,18,1474,0
8652,"Fri, 20 Nov 2015 14:19:32 +0530",iiitd,ac.in,2,0,multipart/alternative,0,1,1,1,42,16808,0
8653,"Wed, 3 Oct 2018 18:06:38 -0400 (EDT)",edx,org,0,0,multipart/alternative,15,65,0,0,40,30722,1
8654,"Tue, 24 May 2016 12:08:59 +0530 (IST)",indiatimes,com,0,0,text/html,13,111,1,1,74,49734,1
8655,"Mon, 05 Dec 2016 19:45:44 +0000",twitter,com,0,0,multipart/alternative,24,119,0,1,53,60939,1
8656,"Sun, 05 Jun 2016 07:01:48 +0000",youtube,com,0,0,multipart/alternative,9,44,0,0,66,38920,1
8657,"Mon, 21 Mar 2016 12:40:58 +0530",iiitd,ac.in,7,0,multipart/alternative,1,1,1,0,144,15466,0
8658,"Fri, 17 Aug 2018 08:38:14 +0200 (CEST)",updates,bookmyshow.com,0,0,text/html,38,91,0,0,43,57445,1
8659,"Tue, 06 Sep 2016 06:17:02 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,105,1,0,101,84788,1
8660,"Sat, 2 Apr 2016 15:52:29 +0530",iiitd,ac.in,1,0,multipart/mixed,0,0,0,0,42,717293,0
8661,"Thu, 26 Nov 2015 12:54:41 +0530",iiitd,ac.in,0,0,text/plain,0,3,1,0,22,1247,0
8662,"Wed, 27 Apr 2016 14:43:37 +0530",iiitd,ac.in,0,0,multipart/alternative,5,13,1,0,34,23130,0
8663,"Wed, 14 Feb 2018 01:07:01 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,15,88,1,1,33,93884,1
8664,"Mon, 8 Apr 2019 08:52:53 +0000",amazon,in,0,0,multipart/alternative,20,155,0,0,119,73747,1
8665,"Sat, 16 Apr 2016 09:30:24 +0530",iiitd,ac.in,5,0,multipart/alternative,0,1,1,0,46,4728,0
8666,"Thu, 21 Apr 2016 11:16:49 +0200 (CEST)",naaptoldeals,com,0,0,multipart/alternative,19,56,0,0,58,16542,1
8667,"Mon, 5 Nov 2018 13:15:06 +0100 (CET)",info,frankfurt-airport.news,0,0,multipart/alternative,23,129,1,0,51,80388,1
8668,"Thu, 1 Sep 2016 00:45:31 +0530",iiitd,ac.in,2,0,multipart/alternative,0,2,1,0,35,4536,0
8669,"Sat, 9 Sep 2017 10:46:44 +0200",reply,ebay.in,0,0,multipart/alternative,34,134,0,0,57,83796,1
8670,"Thu, 1 Nov 2018 12:53:47 +0000",amazon,in,0,0,multipart/alternative,31,189,1,0,37,85710,1
8671,"Thu, 20 Sep 2018 00:08:39 +0000",amazon,in,0,0,multipart/alternative,30,253,0,0,15,116363,1
8672,"Fri, 20 Mar 2015 09:04:39 +0000 (UTC)",quora,com,0,0,multipart/alternative,1,109,1,0,66,87037,1
8673,"Tue, 7 Aug 2018 00:09:47 +0000",amazon,in,0,0,multipart/alternative,27,216,0,0,93,108481,1
8674,"Thu, 18 Jan 2018 16:49:10 +0530",monsterindia,com,0,0,multipart/alternative,2,15,0,0,72,12700,1
8675,"Sat, 04 Jul 2015 12:57:10 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,35,27744,1
8676,"Fri, 15 Sep 2017 11:38:17 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,44,673,0
8677,"Tue, 27 Sep 2016 01:07:16 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,56,4,1
8678,"Thu, 31 Mar 2016 03:05:09 -0700 (PDT)",quora,com,0,0,multipart/alternative,2,100,1,0,172,56670,1
8679,"Fri, 15 Dec 2017 10:24:28 +0000 (UTC)",udacity,com,0,0,multipart/alternative,15,42,0,0,37,61977,1
8680,"Thu, 03 Aug 2017 07:36:06 +0000 (UTC)",udacity,com,0,0,multipart/alternative,11,51,0,0,46,57130,1
8681,"Sun, 1 Jul 2018 11:50:07 +0000",redwolf,in,0,0,multipart/alternative,11,41,0,0,66,8699,1
8682,"Tue, 25 Sep 2018 22:38:07 -0500 (CDT)",magento,com,0,0,multipart/alternative,4,19,0,0,41,20541,1
8683,"Wed, 25 Oct 2017 22:00:00 -0700",mentor,com,0,0,multipart/alternative,4,17,0,0,88,7653,1
8684,"Tue, 6 Oct 2015 15:43:21 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,43,20125,0
8685,"Tue, 06 Mar 2018 14:15:58 +0000 (UTC)",udacity,com,0,0,multipart/alternative,10,37,0,0,47,50369,1
8686,"Thu, 23 Feb 2017 06:16:42 -0600",news,foodpanda.in,0,0,multipart/alternative,17,57,0,0,87,58519,1
8687,"Sat, 1 Oct 2016 15:59:56 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,37,2908,0
8688,"Fri, 11 Mar 2016 10:52:13 +0530",iiitd,ac.in,6,1,multipart/alternative,0,7,1,0,46,3996,0
8689,"Thu, 14 May 2015 02:27:51 -0700",facebookmail,com,0,0,multipart/alternative,4,16,0,0,46,11383,1
8690,"Sun, 7 Jan 2018 11:17:45 +0000",amazon,in,0,0,multipart/alternative,3,33,0,1,74,18278,1
8691,"Tue, 12 Apr 2016 07:45:16 +0000 (UTC)",researchgate,net,0,0,multipart/alternative,12,81,0,1,30,43335,1
8692,"Mon, 3 Oct 2016 10:48:16 +0530",iiitd,ac.in,1,0,multipart/alternative,2,2,1,0,76,7332,0
8693,"Sat, 17 Sep 2016 10:31:36 +0000",twitter,com,0,0,multipart/alternative,7,53,0,0,61,40958,1
8694,"Mon, 2 Jan 2017 19:14:28 +0530",iiitd,ac.in,0,0,multipart/alternative,1,3,1,0,60,5232,0
8695,"Thu, 4 Oct 2018 11:46:41 +0200 (CEST)",entertainment,bookmyshow.com,0,0,text/html,29,76,0,0,30,43741,1
8696,"Tue, 1 Mar 2016 04:00:03 -0800",iiitd,ac.in,6,0,multipart/alternative,3,44,1,0,61,28613,0
8697,"Mon, 19 Sep 2016 08:56:30 +0000",twitter,com,0,0,multipart/alternative,26,184,0,0,87,105470,1
8698,"Mon, 22 Jan 2018 08:06:48 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,15,89,0,0,44,80613,1
8699,"Mon, 16 Nov 2015 16:47:32 +0530",iiitd,ac.in,0,0,multipart/related,0,0,0,0,55,137404,0
8700,"Fri, 18 Sep 2015 17:43:50 +0530",iiitd,ac.in,3,0,multipart/alternative,0,0,1,0,40,2173,0
8701,"Mon, 11 Feb 2019 10:12:48 +0000",centralesupelec,fr,0,0,multipart/related,0,6,0,0,198,62863,0
8702,"Fri, 12 Feb 2016 07:30:24 +0000",payumoney,com,0,0,multipart/alternative,13,28,0,0,38,13500,1
8703,"Wed, 18 May 2016 11:12:37 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,104,0,0,123,84963,1
8704,"Thu, 10 Jan 2019 17:55:46 +0000",mailer,netflix.com,0,0,multipart/alternative,4,31,0,0,61,25405,1
8705,"Mon, 12 Jun 2017 07:20:41 -0500 (CDT)",Neotechnology,com,0,0,multipart/alternative,16,35,0,0,34,40990,1
8706,"Fri, 13 Nov 2015 09:47:50 +0000",usebackpack,com,0,0,multipart/alternative,4,19,0,0,37,27978,1
8707,"Sat, 4 Mar 2017 01:27:21 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,38,4,1
8708,"Mon, 15 Feb 2016 09:39:54 -0000",crm,sdconnect.in,0,0,multipart/alternative,23,113,0,0,99,20669,1
8709,"Mon, 19 Dec 2016 16:42:48 +0530",iiitd,ac.in,4,0,multipart/alternative,0,0,1,0,43,2331,0
8710,"Fri, 30 Mar 2018 03:35:46 +0000",amazon,in,0,0,multipart/alternative,7,69,0,0,56,32834,1
8711,"Wed, 15 Feb 2017 06:00:00 -0800",mentor,com,0,0,multipart/alternative,0,11,0,0,43,3519,1
8712,"Sat, 2 Sep 2017 17:32:27 +0530",iiitd,ac.in,0,0,multipart/alternative,1,3,1,0,41,5904,0
8713,"Sat, 14 Oct 2017 02:03:46 +0000",topcoder,com,0,0,multipart/alternative,37,129,0,0,48,123928,1
8714,"Tue, 10 Jul 2018 15:38:55 -0700",github,com,1,0,multipart/alternative,3,18,0,0,48,3888,0
8715,"Tue, 28 Feb 2017 00:54:15 -0600",news,foodpanda.in,0,0,multipart/alternative,17,57,0,0,37,58386,1
8716,"Tue, 6 Sep 2016 16:13:31 +0530",iiitd,ac.in,0,0,multipart/alternative,0,10,0,1,28,799,0
8717,"Mon, 20 Mar 2017 11:03:44 +0100",reply,ebay.in,0,0,multipart/alternative,25,85,0,0,67,54106,1
8718,"Mon, 2 May 2016 10:12:31 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,0,0,39,179,0
8719,"Fri, 25 May 2018 14:36:01 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,1,36,0,0,41,18024,1
8720,"Mon, 03 Jul 2017 11:10:19 -0700",youtube,com,0,0,multipart/alternative,28,110,0,0,70,82706,1
8721,"Thu, 21 Apr 2016 00:00:56 +0000 (UTC)",quora,com,0,0,multipart/alternative,8,24,0,0,213,15693,1
8722,"Fri, 23 Jun 2017 05:08:06 +0000",innerchef,com,0,0,multipart/alternative,8,48,0,0,49,51129,1
8723,"Thu, 13 Aug 2015 23:31:42 +0530",iiitd,ac.in,1,0,multipart/alternative,0,3,1,0,73,6510,0
8724,"Wed, 23 Mar 2016 01:00:46 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,10,45,0,1,143,47087,1
8725,"Sun, 12 Mar 2017 11:08:39 +0000",flipkartletters,com,0,0,text/html,23,93,1,0,95,45887,1
8726,"Thu, 21 May 2015 01:05:56 +0000 (UTC)",quora,com,0,0,multipart/alternative,2,14,1,0,32,4714,1
8727,"Tue, 21 Apr 2015 14:09:39 +0000 (UTC)",quora,com,0,0,multipart/alternative,0,97,1,1,73,82789,1
8728,"Thu, 28 May 2015 13:21:15 +0000",twitter,com,0,0,multipart/alternative,9,50,0,0,59,41712,1
8729,"Wed, 25 Jan 2017 00:32:39 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,30,4,1
8730,"Sun, 21 Aug 2016 17:58:33 +0530",iiitd,ac.in,1,0,multipart/alternative,1,1,1,0,49,5979,0
8731,"Wed, 10 Oct 2018 12:15:41 +0000",amazon,in,0,0,multipart/alternative,29,165,0,0,52,76474,1
8732,"Thu, 26 Oct 2017 23:25:39 +0000",kaggle,com,0,0,multipart/alternative,12,109,1,1,76,114820,1
8733,"Tue, 5 Feb 2019 00:09:48 +0000",amazon,in,0,0,multipart/alternative,30,254,1,0,11,114460,1
8734,"Thu, 26 May 2016 09:43:03 +0000",paytmemail,com,0,0,multipart/alternative,30,76,0,0,36,19298,1
8735,"Wed, 18 Nov 2015 11:55:33 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,1,0,6,252,0
8736,"Tue, 04 Apr 2017 10:19:09 -0700 (PDT)",quora,com,0,0,multipart/alternative,12,121,0,1,142,104958,1
8737,"Wed, 06 Feb 2019 06:20:36 +0000 (UTC)",medium,com,0,0,multipart/alternative,21,175,1,0,100,80253,1
8738,"Sun, 26 Mar 2017 18:07:06 +0000",amazon,com,0,0,multipart/mixed,0,0,0,0,30,4,1
8739,"Fri, 2 Sep 2016 18:05:38 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,24,305,0
8740,"Fri, 18 Aug 2017 14:28:03 +0530",iiitd,ac.in,3,0,multipart/alternative,0,1,1,1,38,15149,0
8741,"Wed, 13 Apr 2016 01:04:01 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,9,41,0,0,61,41470,1
8742,"Thu, 1 Oct 2015 09:39:58 +0530",iiitd,ac.in,0,0,multipart/related,0,0,0,0,81,1182380,0
8743,"Sun, 12 Aug 2018 00:14:14 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,37,4,1
8744,"Mon, 23 Jun 2014 12:27:20 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,70,246,0,0,40,138475,1
8745,"Thu, 18 Jun 2015 22:04:33 +0000",youtube,com,0,0,multipart/alternative,19,72,0,0,61,56417,1
8746,"Thu, 20 Apr 2017 00:24:32 +0000",amazon,in,0,0,multipart/alternative,6,116,0,0,33,54419,1
8747,"Wed, 9 Jan 2019 16:39:43 +0100",centralesupelec,fr,0,0,multipart/mixed,0,1,0,0,107,289,0
8748,"Mon, 15 Sep 2014 20:57:39 +0000",twitter,com,0,0,multipart/alternative,12,103,0,0,120,50213,1
8749,"Tue, 21 Nov 2017 08:04:47 +0530 (IST)",indiatimes,com,0,0,text/html,11,144,1,1,82,62932,1
8750,"Mon, 15 Sep 2014 20:05:20 +0000",youtube,com,0,0,multipart/alternative,17,63,1,0,86,47970,1
8751,"Thu, 28 Dec 2017 22:35:42 -0600",newsgram,hp.com,0,0,multipart/alternative,9,91,0,0,131,37833,1
8752,"Mon, 4 Sep 2017 21:47:21 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,19,68,0,0,63,67554,1
8753,"Wed, 14 Sep 2016 00:48:03 -0600",news,foodpanda.in,0,0,multipart/alternative,1,6,0,0,51,1241,1
8754,"Fri, 23 Nov 2018 14:36:11 +0000",centralesupelec,fr,0,0,multipart/mixed,0,0,1,0,108,971796,0
8755,"Tue, 03 Oct 2017 14:54:17 +0000 (UTC)",udacity,com,0,0,multipart/alternative,10,33,0,0,63,47809,1
8756,"Fri, 29 May 2015 08:15:19 +0000 (UTC)",quora,com,0,0,multipart/alternative,0,14,1,0,37,4852,1
8757,"Wed, 25 Oct 2017 10:19:35 +0200",reply,ebay.in,0,0,multipart/alternative,37,134,0,0,52,86666,1
8758,"Tue, 10 Jun 2014 23:26:30 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,19,71,0,0,98,57629,1
8759,"Tue, 9 Aug 2016 14:53:29 +0530",iiitd,ac.in,1,0,multipart/alternative,0,4,1,1,28,2500,0
8760,"Mon, 14 May 2018 18:09:06 +0000 (UTC)",flipkartletters,com,0,0,text/html,37,87,1,0,92,60952,1
8761,"Wed, 15 Aug 2018 04:19:09 -0500 (CDT)",nvidia,com,0,0,multipart/alternative,6,88,0,0,76,51574,1
8762,"Fri, 17 Feb 2017 19:26:21 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,27,895,0
8763,"Sun, 12 Aug 2018 11:04:17 +0000",redwolf,in,0,0,multipart/alternative,14,39,0,0,52,8311,1
8764,"Wed, 14 Jan 2015 16:57:17 +0000",twitter,com,0,0,multipart/alternative,11,91,0,0,64,41862,1
8765,"Fri, 30 Sep 2016 15:14:59 +0530",iiitd,ac.in,3,0,multipart/alternative,0,7,0,0,81,2584,0
8766,"Thu, 18 Feb 2016 11:26:31 +0530",iiitd,ac.in,4,0,multipart/alternative,0,0,1,0,41,28734,0
8767,"Mon, 29 Aug 2016 14:10:32 +0200 (CEST)",updates,bookmyshow.com,0,0,text/html,22,49,0,0,23,21993,1
8768,"Thu, 25 May 2017 16:59:47 +0000",twitter,com,0,0,multipart/alternative,17,75,0,1,37,42871,1
8769,"Fri, 23 Sep 2016 08:24:43 +0530",pvrcinemas,com,0,0,text/html,69,141,0,0,24,42133,1
8770,"Mon, 23 Nov 2015 12:25:38 +0530",iiitd,ac.in,1,0,multipart/alternative,0,4,1,0,55,9317,0
8771,"Fri, 10 Jun 2016 01:51:49 -0700 (PDT)",quora,com,0,0,multipart/alternative,8,102,1,1,110,84504,1
8772,"Sun, 28 Aug 2016 00:17:44 +0000",amazon,in,0,0,multipart/mixed,0,0,0,0,102,4,1
8773,"Wed, 28 Sep 2016 15:52:39 +0200 (CEST)",updates,bookmyshow.com,0,0,text/html,19,46,0,0,37,21123,1
8774,"Tue, 9 Feb 2016 13:05:53 +0530",iiitd,ac.in,3,0,multipart/alternative,0,11,1,0,34,4251,0
8775,"Thu, 7 Jan 2016 12:38:26 +0530",iiitd,ac.in,5,0,multipart/alternative,0,0,1,0,57,3451,0
8776,"Wed, 14 Oct 2015 09:24:36 +0530",iiitd,ac.in,3,0,text/plain,0,1,1,1,125,2528,0
8777,"Fri, 2 Jun 2017 12:31:49 +0000",redwolf,in,0,0,multipart/alternative,5,21,0,0,50,6104,1
8778,"Wed, 04 Oct 2017 12:53:59 +0000 (UTC)",udacity,com,0,0,multipart/alternative,18,62,1,0,42,99320,1
8779,"Tue, 29 Nov 2016 11:31:16 +0530",iiitd,ac.in,2,0,multipart/mixed,0,0,0,0,165,1097439,0
8780,"Mon, 11 Jul 2016 10:48:17 +0530",iiitd,ac.in,1,0,multipart/alternative,0,0,1,0,37,1642,0
8781,"Thu, 8 Mar 2018 12:43:55 +0530",newsletter,speakingtree.in,0,0,multipart/alternative,12,65,0,0,18,29887,1
8782,"Sat, 04 Apr 2015 21:03:00 +0000",youtube,com,0,0,multipart/alternative,12,50,0,0,105,38655,1
8783,"Tue, 16 Feb 2016 09:29:15 +0000",twitter,com,0,0,multipart/alternative,16,129,0,0,118,71922,1
8784,"Fri, 11 Sep 2015 09:55:59 +0000",twitter,com,0,0,multipart/alternative,10,55,0,0,60,43470,1
8785,"Wed, 25 Jul 2018 13:42:25 +0000 (UTC)",udacity,com,0,0,multipart/alternative,24,59,0,1,75,74123,1
8786,"Mon, 01 Jan 2018 08:35:43 +0000",twitter,com,0,0,multipart/alternative,35,220,0,0,120,94086,1
8787,"Fri, 9 Dec 2016 12:06:31 +0530",iiitd,ac.in,0,0,multipart/alternative,0,0,0,0,12,175,0
8788,"Wed, 14 Jun 2017 01:08:14 +0000 (UTC)",linkedin,com,0,0,multipart/alternative,14,114,0,1,191,92659,1
8789,"Wed, 21 Oct 2015 12:03:17 +0530",iiitd,ac.in,2,0,multipart/alternative,0,2,1,0,29,9659,0
8790,"Tue, 2 Aug 2016 15:44:59 +0530",iiitd,ac.in,1,0,multipart/related,0,0,0,0,40,945030,0
8791,"Mon, 20 Mar 2017 19:34:30 +0530",iiitd,ac.in,0,0,multipart/alternative,0,15,1,0,38,10646,0
8792,"Sun, 06 Jul 2014 17:13:30 +0000 (UTC)",quora,com,0,0,multipart/alternative,10,118,1,0,67,86131,1
8793,"Sat, 14 Jul 2018 05:45:34 +0000",redwolf,in,0,0,multipart/alternative,24,67,0,0,40,13203,1
